EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,DistanceGroup,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM564,25,18-25,No,Rarely,883,Sales,26,Far,Below College,Medical,1,781,High,Female,32,High,2,Sales Executive,Very High,Single,6180,5k-10k,22807,1,Y,No,23,Outstanding,Medium,80,No Stock,6,5,Fair,6,5,1,4
RM619,25,18-25,No,Rarely,180,Research & Development,2,Near,Below College,Medical,1,854,Low,Male,65,Very High,1,Research Scientist,Low,Single,3424,Upto 5k,21632,7,Y,No,13,Excellent,High,80,No Stock,6,3,Fair,4,3,0,1
RM635,25,18-25,No,Rarely,141,Sales,3,Near,Below College,Other,1,879,High,Male,98,High,2,Sales Executive,Low,Married,4194,Upto 5k,14363,1,Y,Yes,18,Excellent,Very High,80,No Stock,5,3,Good,5,3,0,3
RM639,25,18-25,No,Rarely,583,Sales,4,Near,Below College,Marketing,1,885,High,Male,87,Medium,2,Sales Executive,Low,Married,4256,Upto 5k,18154,1,Y,No,12,Excellent,Low,80,No Stock,5,1,Excellent,5,2,0,3
RM684,25,18-25,Yes,Rarely,867,Sales,19,Far,College,Marketing,1,952,High,Male,36,Medium,1,Sales Representative,Medium,Married,2413,Upto 5k,18798,1,Y,Yes,18,Excellent,High,80,High,1,2,Good,1,0,0,0
RM797,25,18-25,Yes,Rarely,1219,Research & Development,4,Near,Below College,Technical Degree,1,1106,Very High,Male,32,High,1,Laboratory Technician,Very High,Married,3691,Upto 5k,4605,1,Y,Yes,15,Excellent,Medium,80,Low,7,3,Excellent,7,7,5,6
RM886,25,18-25,No,Rarely,1356,Sales,10,Medium,Master,Life Sciences,1,1240,High,Male,57,High,2,Sales Executive,Very High,Single,4950,Upto 5k,20623,0,Y,No,14,Excellent,Medium,80,No Stock,5,4,Good,4,3,1,1
RM912,25,18-25,Yes,Frequently,599,Sales,24,Far,Below College,Life Sciences,1,1273,High,Male,73,Low,1,Sales Representative,Very High,Single,1118,Upto 5k,8040,1,Y,Yes,14,Excellent,Very High,80,No Stock,1,4,Good,1,0,1,0
RM935,25,18-25,No,Rarely,266,Research & Development,1,Near,Bachelor,Medical,1,1303,Very High,Female,40,High,1,Research Scientist,Medium,Single,2096,Upto 5k,18830,1,Y,No,18,Excellent,Very High,80,No Stock,2,3,Fair,2,2,2,1
RM966,25,18-25,No,Rarely,882,Research & Development,19,Far,Below College,Medical,1,1358,Very High,Male,67,High,1,Laboratory Technician,Very High,Married,3669,Upto 5k,9075,3,Y,No,11,Excellent,High,80,High,7,6,Fair,3,2,1,2
RM994,25,18-25,No,Rarely,1372,Sales,18,Far,Below College,Life Sciences,1,1399,Low,Male,93,Very High,2,Sales Executive,High,Married,6232,5k-10k,12477,2,Y,No,11,Excellent,Medium,80,No Stock,6,3,Fair,3,2,1,2
RM1004,25,18-25,No,Rarely,949,Research & Development,1,Near,Bachelor,Technical Degree,1,1415,Low,Male,81,High,1,Laboratory Technician,Very High,Married,3229,Upto 5k,4910,4,Y,No,11,Excellent,Medium,80,Low,7,2,Fair,3,2,0,2
RM1022,25,18-25,Yes,Rarely,383,Sales,9,Medium,College,Life Sciences,1,1439,Low,Male,68,Medium,1,Sales Representative,Low,Married,4400,Upto 5k,15182,3,Y,No,12,Excellent,Low,80,No Stock,6,2,Good,3,2,2,2
RM1175,25,18-25,No,Frequently,772,Research & Development,2,Near,Below College,Life Sciences,1,1653,Very High,Male,77,Very High,2,Manufacturing Director,High,Divorced,5206,5k-10k,4973,1,Y,No,17,Excellent,High,80,Medium,7,6,Good,7,7,0,7
RM1412,25,18-25,No,Rarely,309,Human Resources,2,Near,Bachelor,Human Resources,1,1987,High,Female,82,High,1,Human Resources,Medium,Married,2187,Upto 5k,19655,4,Y,No,14,Excellent,High,80,No Stock,6,3,Good,2,0,1,2
RM1414,25,18-25,No,Rarely,977,Research & Development,2,Near,Below College,Other,1,1992,Very High,Male,57,High,1,Laboratory Technician,High,Divorced,3977,Upto 5k,7298,6,Y,Yes,19,Excellent,High,80,Low,7,2,Fair,2,2,0,2
RM1434,25,18-25,No,Rarely,1382,Sales,8,Medium,College,Other,1,2018,Low,Female,85,High,2,Sales Executive,High,Divorced,4907,Upto 5k,13684,0,Y,Yes,22,Outstanding,Medium,80,Low,6,3,Fair,5,3,0,4
RM043,26,26-35,Yes,Rarely,1357,Research & Development,25,Far,Bachelor,Life Sciences,1,55,Low,Male,48,Low,1,Laboratory Technician,High,Single,2293,Upto 5k,10558,1,Y,No,12,Excellent,High,80,No Stock,1,2,Fair,1,0,0,1
RM055,26,26-35,No,Rarely,1443,Sales,23,Far,Bachelor,Marketing,1,72,High,Female,47,Medium,2,Sales Executive,Very High,Married,4157,Upto 5k,21436,7,Y,Yes,19,Excellent,High,80,Low,5,2,Fair,2,2,0,0
RM126,26,26-35,No,Rarely,841,Research & Development,6,Medium,Bachelor,Other,1,164,High,Female,46,Medium,1,Research Scientist,Medium,Married,2368,Upto 5k,23300,1,Y,No,19,Excellent,High,80,No Stock,5,3,Fair,5,4,4,3
RM135,26,26-35,No,Rarely,1355,Human Resources,25,Far,Below College,Life Sciences,1,177,High,Female,61,High,1,Human Resources,High,Married,2942,Upto 5k,8916,1,Y,No,23,Outstanding,Very High,80,Low,8,3,Good,8,7,5,7
RM279,26,26-35,No,Frequently,1479,Research & Development,1,Near,Bachelor,Life Sciences,1,384,High,Female,84,High,2,Manufacturing Director,Medium,Divorced,6397,5k-10k,26767,1,Y,No,20,Outstanding,Low,80,Low,6,6,Poor,6,5,1,4
RM285,26,26-35,No,Frequently,496,Research & Development,11,Medium,College,Medical,1,390,Low,Male,60,High,2,Healthcare Representative,Low,Married,4741,Upto 5k,22722,1,Y,Yes,13,Excellent,High,80,Low,5,3,Good,5,3,3,3
RM289,26,26-35,Yes,Rarely,1449,Research & Development,16,Far,Master,Medical,1,394,Low,Male,45,High,1,Laboratory Technician,Medium,Divorced,2373,Upto 5k,14180,2,Y,Yes,13,Excellent,Very High,80,Low,5,2,Good,3,2,0,2
RM294,26,26-35,Yes,Rarely,950,Sales,4,Near,Master,Marketing,1,401,Very High,Male,48,Medium,2,Sales Executive,Very High,Single,5828,5k-10k,8450,1,Y,Yes,12,Excellent,Medium,80,No Stock,8,0,Good,8,7,7,4
RM356,26,26-35,No,Rarely,933,Sales,1,Near,Bachelor,Life Sciences,1,476,High,Male,57,High,2,Sales Executive,High,Married,5296,5k-10k,20156,1,Y,No,17,Excellent,Medium,80,Low,8,3,Good,8,7,7,7
RM383,26,26-35,Yes,Frequently,575,Research & Development,3,Near,Below College,Technical Degree,1,510,High,Male,73,High,1,Research Scientist,Low,Single,3102,Upto 5k,6582,0,Y,No,22,Outstanding,High,80,No Stock,7,2,Good,6,4,0,4
RM419,26,26-35,No,Rarely,1349,Research & Development,23,Far,Bachelor,Life Sciences,1,560,Low,Female,90,High,1,Research Scientist,Very High,Divorced,2886,Upto 5k,3032,1,Y,No,22,Outstanding,Medium,80,Medium,3,3,Poor,3,2,0,2
RM454,26,26-35,Yes,Frequently,426,Human Resources,17,Far,Master,Life Sciences,1,608,Medium,Female,58,High,1,Human Resources,High,Divorced,2741,Upto 5k,22808,0,Y,Yes,11,Excellent,Medium,80,Low,8,2,Fair,7,7,1,0
RM461,26,26-35,No,Rarely,775,Sales,29,Far,College,Medical,1,618,Low,Male,45,High,2,Sales Executive,High,Divorced,4306,Upto 5k,4267,5,Y,No,12,Excellent,Low,80,Medium,8,5,Good,0,0,0,0
RM464,26,26-35,Yes,Rarely,471,Research & Development,24,Far,Bachelor,Technical Degree,1,622,High,Male,66,Low,1,Laboratory Technician,Very High,Single,2340,Upto 5k,23213,1,Y,Yes,18,Excellent,Medium,80,No Stock,1,3,Poor,1,0,0,0
RM476,26,26-35,No,Rarely,703,Sales,28,Far,College,Marketing,1,641,Low,Male,66,High,2,Sales Executive,Medium,Married,6272,5k-10k,7428,1,Y,No,20,Outstanding,Very High,80,Medium,6,5,Excellent,5,3,1,4
RM506,26,26-35,No,Rarely,991,Research & Development,6,Medium,Bachelor,Life Sciences,1,686,High,Female,71,High,1,Laboratory Technician,Very High,Married,2659,Upto 5k,17759,1,Y,Yes,13,Excellent,High,80,Low,3,2,Good,3,2,0,2
RM572,26,26-35,No,Frequently,575,Research & Development,1,Near,College,Life Sciences,1,792,Low,Female,71,Low,1,Laboratory Technician,Very High,Divorced,4364,Upto 5k,5288,3,Y,No,14,Excellent,Low,80,Low,5,2,Good,2,2,2,0
RM574,26,26-35,Yes,Rarely,1146,Sales,8,Medium,Bachelor,Technical Degree,1,796,Very High,Male,38,Medium,2,Sales Executive,Low,Single,5326,5k-10k,3064,6,Y,No,17,Excellent,High,80,No Stock,6,2,Fair,4,3,1,2
RM615,26,26-35,Yes,Frequently,887,Research & Development,5,Near,College,Medical,1,848,High,Female,88,Medium,1,Research Scientist,High,Married,2366,Upto 5k,20898,1,Y,Yes,14,Excellent,Low,80,Low,8,2,Good,8,7,1,7
RM686,26,26-35,No,Frequently,1283,Sales,1,Near,Bachelor,Medical,1,956,High,Male,52,Medium,2,Sales Executive,Low,Single,4294,Upto 5k,11148,1,Y,No,12,Excellent,Medium,80,No Stock,7,2,Good,7,7,0,7
RM734,26,26-35,No,Rarely,1066,Research & Development,2,Near,College,Medical,1,1018,Very High,Male,32,Very High,2,Manufacturing Director,Very High,Married,5472,5k-10k,3334,1,Y,No,12,Excellent,Medium,80,No Stock,8,2,Good,8,7,1,3
RM749,26,26-35,Yes,Non-Travel,265,Sales,29,Far,College,Medical,1,1037,Medium,Male,79,Low,2,Sales Executive,Low,Single,4969,Upto 5k,21813,8,Y,No,18,Excellent,Very High,80,No Stock,7,6,Good,2,2,2,2
RM763,26,26-35,Yes,Frequently,342,Research & Development,2,Near,Bachelor,Life Sciences,1,1053,Low,Male,57,High,1,Research Scientist,Low,Married,2042,Upto 5k,15346,6,Y,Yes,14,Excellent,Medium,80,Low,6,2,Good,3,2,1,2
RM770,26,26-35,No,Frequently,921,Research & Development,1,Near,Below College,Medical,1,1068,Low,Female,66,Medium,1,Research Scientist,High,Divorced,2007,Upto 5k,25265,1,Y,No,13,Excellent,High,80,Medium,5,5,Good,5,3,1,3
RM782,26,26-35,No,Rarely,192,Research & Development,1,Near,College,Medical,1,1083,Low,Male,59,Medium,1,Laboratory Technician,Low,Married,3955,Upto 5k,11141,1,Y,No,16,Excellent,Low,80,Medium,6,2,Good,5,3,1,3
RM798,26,26-35,Yes,Rarely,1330,Research & Development,21,Far,Bachelor,Medical,1,1107,Low,Male,37,High,1,Laboratory Technician,High,Divorced,2377,Upto 5k,19373,1,Y,No,20,Outstanding,High,80,Low,1,0,Fair,1,1,0,0
RM844,26,26-35,No,Rarely,1384,Research & Development,3,Near,Master,Medical,1,1177,Low,Male,82,Very High,1,Laboratory Technician,Very High,Married,4420,Upto 5k,13421,1,Y,No,22,Outstanding,Medium,80,Low,8,2,Good,8,7,0,7
RM913,26,26-35,No,Rarely,583,Research & Development,4,Near,College,Life Sciences,1,1275,High,Male,53,High,1,Research Scientist,Very High,Single,2875,Upto 5k,9973,1,Y,Yes,20,Outstanding,Medium,80,No Stock,8,2,Fair,8,5,2,2
RM999,26,26-35,No,Rarely,683,Research & Development,2,Near,Below College,Medical,1,1407,Low,Male,36,Medium,1,Research Scientist,Very High,Single,3904,Upto 5k,4050,0,Y,No,12,Excellent,Very High,80,No Stock,5,2,Good,4,3,1,1
RM1005,26,26-35,No,Rarely,652,Research & Development,7,Medium,Bachelor,Other,1,1417,High,Male,100,Very High,1,Laboratory Technician,Low,Single,3578,Upto 5k,23577,0,Y,No,12,Excellent,Very High,80,No Stock,8,2,Good,7,7,0,7
RM1119,26,26-35,No,Rarely,474,Research & Development,3,Near,Bachelor,Life Sciences,1,1581,Low,Female,89,High,1,Research Scientist,Very High,Married,2061,Upto 5k,11133,1,Y,No,21,Outstanding,Low,80,No Stock,1,5,Good,1,0,0,0
RM1207,26,26-35,No,Non-Travel,786,Research & Development,7,Medium,Bachelor,Medical,1,1693,Very High,Male,76,High,1,Laboratory Technician,Very High,Single,2570,Upto 5k,11925,1,Y,No,20,Outstanding,High,80,No Stock,7,5,Good,7,7,5,7
RM1225,26,26-35,No,Rarely,390,Research & Development,17,Far,Master,Medical,1,1718,Very High,Male,62,Low,1,Laboratory Technician,High,Married,2305,Upto 5k,6217,1,Y,No,15,Excellent,High,80,High,3,3,Excellent,3,2,0,2
RM1298,26,26-35,Yes,Rarely,920,Human Resources,20,Far,College,Medical,1,1818,Very High,Female,69,High,1,Human Resources,Medium,Married,2148,Upto 5k,6889,0,Y,Yes,11,Excellent,High,80,No Stock,6,3,Good,5,1,1,4
RM1310,26,26-35,No,Rarely,572,Sales,10,Medium,Bachelor,Medical,1,1836,High,Male,46,High,2,Sales Executive,Very High,Single,4684,Upto 5k,9125,1,Y,No,13,Excellent,Low,80,No Stock,5,4,Good,5,3,1,2
RM1350,26,26-35,No,Rarely,482,Research & Development,1,Near,College,Life Sciences,1,1893,Medium,Female,90,Medium,1,Research Scientist,High,Married,2933,Upto 5k,14908,1,Y,Yes,13,Excellent,High,80,Low,1,3,Fair,1,0,1,0
RM1362,26,26-35,No,Frequently,1096,Research & Development,6,Medium,Bachelor,Other,1,1918,High,Male,61,Very High,1,Laboratory Technician,Very High,Married,2544,Upto 5k,7102,0,Y,No,18,Excellent,Low,80,Low,8,3,Good,7,7,7,7
RM1387,26,26-35,No,Rarely,157,Research & Development,1,Near,Bachelor,Medical,1,1952,High,Male,95,High,1,Laboratory Technician,Low,Single,2867,Upto 5k,20006,0,Y,No,13,Excellent,Very High,80,No Stock,8,6,Fair,7,7,7,6
RM1465,26,26-35,No,Rarely,1167,Sales,5,Near,Bachelor,Other,1,2060,Very High,Female,30,Medium,1,Sales Representative,High,Single,2966,Upto 5k,21378,0,Y,No,18,Excellent,Very High,80,No Stock,5,2,Good,4,2,0,0
RM1465,26,26-35,No,Rarely,1167,Sales,5,Near,Bachelor,Other,1,2060,Very High,Female,30,Medium,1,Sales Representative,High,Single,2966,Upto 5k,21378,0,Y,No,18,Excellent,Very High,80,No Stock,5,2,Good,4,2,0,5
RM005,27,26-35,No,Rarely,591,Research & Development,2,Near,Below College,Medical,1,7,Low,Male,40,High,1,Laboratory Technician,Medium,Married,3468,Upto 5k,16632,9,Y,No,12,Excellent,Very High,80,Low,6,3,Good,2,2,2,2
RM042,27,26-35,No,Rarely,1240,Research & Development,2,Near,Master,Life Sciences,1,54,Very High,Female,33,High,1,Laboratory Technician,Low,Divorced,2341,Upto 5k,19715,1,Y,No,13,Excellent,Very High,80,Low,1,6,Good,1,0,0,0
RM044,27,26-35,No,Frequently,994,Sales,8,Medium,Bachelor,Life Sciences,1,56,Very High,Male,37,High,3,Sales Executive,High,Single,8726,5k-10k,2975,1,Y,No,15,Excellent,Very High,80,No Stock,9,0,Good,9,8,1,7
RM162,27,26-35,No,Non-Travel,691,Research & Development,9,Medium,Bachelor,Medical,1,218,Very High,Male,57,High,1,Research Scientist,Medium,Divorced,2024,Upto 5k,5970,6,Y,No,18,Excellent,Very High,80,Low,6,1,Poor,2,2,2,2
RM165,27,26-35,No,Non-Travel,1450,Research & Development,3,Near,Bachelor,Medical,1,224,High,Male,79,Medium,1,Research Scientist,High,Divorced,2566,Upto 5k,25326,1,Y,Yes,15,Excellent,Very High,80,Low,1,2,Fair,1,1,0,1
RM171,27,26-35,No,Rarely,1157,Research & Development,17,Far,Bachelor,Technical Degree,1,233,High,Male,51,High,1,Research Scientist,Medium,Married,3058,Upto 5k,13364,0,Y,Yes,16,Excellent,Very High,80,Low,6,3,Fair,5,2,1,1
RM192,27,26-35,No,Rarely,894,Research & Development,9,Medium,Bachelor,Medical,1,260,Very High,Female,99,High,1,Research Scientist,Medium,Single,2279,Upto 5k,11781,1,Y,No,16,Excellent,Very High,80,No Stock,7,2,Fair,7,7,0,3
RM201,27,26-35,No,Frequently,472,Research & Development,1,Near,Below College,Technical Degree,1,274,High,Male,60,Medium,2,Manufacturing Director,Low,Married,4298,Upto 5k,9679,5,Y,No,19,Excellent,High,80,Low,6,1,Good,2,2,2,0
RM213,27,26-35,No,Frequently,1242,Sales,20,Far,Bachelor,Life Sciences,1,293,Very High,Female,90,High,2,Sales Executive,High,Single,9981,5k-10k,12916,1,Y,No,14,Excellent,Very High,80,No Stock,7,2,Good,7,7,0,7
RM319,27,26-35,No,Rarely,1220,Research & Development,5,Near,Bachelor,Life Sciences,1,434,High,Female,85,High,1,Research Scientist,Medium,Single,2478,Upto 5k,20938,1,Y,Yes,12,Excellent,Medium,80,No Stock,4,2,Fair,4,3,1,2
RM321,27,26-35,No,Rarely,1377,Sales,2,Near,Bachelor,Life Sciences,1,437,Very High,Male,74,High,2,Sales Executive,High,Single,4478,Upto 5k,5242,1,Y,Yes,11,Excellent,Low,80,No Stock,5,3,Good,5,4,0,4
RM332,27,26-35,No,Non-Travel,210,Sales,1,Near,Below College,Marketing,1,449,High,Male,73,High,2,Sales Executive,Medium,Married,6349,5k-10k,22107,0,Y,Yes,13,Excellent,Very High,80,Low,6,0,Good,5,4,1,4
RM340,27,26-35,No,Rarely,1130,Sales,8,Medium,Master,Marketing,1,458,Medium,Female,56,High,2,Sales Executive,Medium,Married,6214,5k-10k,3415,1,Y,No,18,Excellent,Low,80,Low,8,3,Good,8,7,0,7
RM374,27,26-35,No,Rarely,1469,Research & Development,1,Near,College,Medical,1,497,Very High,Male,82,High,1,Laboratory Technician,Medium,Divorced,3816,Upto 5k,17881,1,Y,No,11,Excellent,Medium,80,Low,5,2,Good,5,2,0,4
RM486,27,26-35,No,Rarely,798,Research & Development,6,Medium,Master,Medical,1,655,Low,Female,66,Medium,1,Research Scientist,High,Divorced,2187,Upto 5k,5013,0,Y,No,12,Excellent,High,80,Medium,6,5,Fair,5,3,0,3
RM496,27,26-35,Yes,Rarely,1420,Sales,2,Near,Below College,Marketing,1,667,High,Male,85,High,1,Sales Representative,Low,Divorced,3041,Upto 5k,16346,0,Y,No,11,Excellent,Medium,80,Low,5,3,Good,4,3,0,2
RM513,27,26-35,No,Rarely,1115,Research & Development,3,Near,Master,Medical,1,700,Low,Male,54,Medium,1,Research Scientist,Very High,Single,2045,Upto 5k,15174,0,Y,No,13,Excellent,Very High,80,No Stock,5,0,Good,4,2,1,1
RM522,27,26-35,No,Frequently,1410,Sales,3,Near,Below College,Medical,1,714,Very High,Female,71,Very High,2,Sales Executive,Very High,Divorced,4647,Upto 5k,16673,1,Y,Yes,20,Outstanding,Medium,80,Medium,6,3,Good,6,5,0,4
RM531,27,26-35,No,Rarely,608,Research & Development,1,Near,College,Life Sciences,1,725,High,Female,68,High,3,Manufacturing Director,Low,Married,7412,5k-10k,6009,1,Y,No,11,Excellent,Very High,80,No Stock,9,3,Good,9,7,0,7
RM538,27,26-35,No,Frequently,294,Research & Development,10,Medium,College,Life Sciences,1,733,Very High,Male,32,High,3,Manufacturing Director,Low,Divorced,8793,5k-10k,4809,1,Y,No,21,Outstanding,High,80,Medium,9,4,Fair,9,7,1,7
RM555,27,26-35,No,Rarely,975,Research & Development,7,Medium,Bachelor,Medical,1,764,Very High,Female,55,Medium,2,Healthcare Representative,Low,Single,6811,5k-10k,23398,8,Y,No,19,Excellent,Low,80,No Stock,9,2,Poor,7,6,0,7
RM577,27,26-35,No,Frequently,829,Sales,8,Medium,Below College,Marketing,1,800,High,Male,84,High,2,Sales Executive,Very High,Married,4342,Upto 5k,24008,0,Y,No,19,Excellent,Medium,80,Low,5,3,Good,4,2,1,1
RM611,27,26-35,No,Rarely,269,Research & Development,5,Near,Below College,Technical Degree,1,844,High,Male,42,Medium,3,Research Director,Very High,Divorced,12808,10k-15k,8842,1,Y,Yes,16,Excellent,Medium,80,Low,9,3,Good,9,8,0,8
RM616,27,26-35,No,Non-Travel,443,Research & Development,3,Near,Bachelor,Medical,1,850,Very High,Male,50,High,1,Research Scientist,Very High,Married,1706,Upto 5k,16571,1,Y,No,11,Excellent,High,80,High,0,6,Fair,0,0,0,0
RM671,27,26-35,No,Rarely,618,Research & Development,4,Near,Bachelor,Life Sciences,1,933,Medium,Female,76,High,1,Research Scientist,High,Single,2318,Upto 5k,17808,1,Y,No,19,Excellent,High,80,No Stock,1,2,Good,1,1,0,0
RM718,27,26-35,No,Rarely,1134,Research & Development,16,Far,Master,Technical Degree,1,1001,High,Female,37,High,1,Laboratory Technician,Medium,Married,2811,Upto 5k,12086,9,Y,No,14,Excellent,Medium,80,Low,4,2,Good,2,2,2,2
RM740,27,26-35,No,Rarely,1055,Research & Development,2,Near,Master,Life Sciences,1,1027,Low,Female,47,High,2,Manufacturing Director,Very High,Married,4227,Upto 5k,4658,0,Y,No,18,Excellent,Medium,80,Low,4,2,Good,3,2,2,2
RM787,27,26-35,No,Non-Travel,1277,Research & Development,8,Medium,Doctor,Life Sciences,1,1094,Low,Male,87,Low,1,Laboratory Technician,High,Married,4621,Upto 5k,5869,1,Y,No,19,Excellent,Very High,80,High,3,4,Good,3,2,1,2
RM834,27,26-35,No,Rarely,199,Research & Development,6,Medium,Bachelor,Life Sciences,1,1162,Very High,Male,55,Medium,1,Research Scientist,High,Married,2539,Upto 5k,7950,1,Y,No,13,Excellent,High,80,Low,4,0,Good,4,2,2,2
RM890,27,26-35,No,Rarely,1103,Research & Development,14,Medium,Bachelor,Life Sciences,1,1244,Low,Male,42,High,1,Research Scientist,Low,Married,2235,Upto 5k,14377,1,Y,Yes,14,Excellent,Very High,80,Medium,9,3,Fair,9,7,6,8
RM903,27,26-35,No,Rarely,1167,Research & Development,4,Near,College,Life Sciences,1,1259,Low,Male,76,High,1,Research Scientist,High,Divorced,2517,Upto 5k,3208,1,Y,No,11,Excellent,Medium,80,High,5,2,Good,5,3,0,3
RM971,27,26-35,No,Rarely,1291,Sales,11,Medium,Bachelor,Medical,1,1364,High,Female,98,Very High,1,Sales Representative,Very High,Married,2534,Upto 5k,6527,8,Y,No,14,Excellent,Medium,80,Low,5,4,Good,1,0,0,0
RM975,27,26-35,No,Frequently,793,Sales,2,Near,Below College,Life Sciences,1,1371,Very High,Male,43,Low,2,Sales Executive,Very High,Single,5071,5k-10k,20392,3,Y,No,20,Outstanding,Medium,80,No Stock,8,3,Good,6,2,0,0
RM997,27,26-35,No,Rarely,205,Sales,10,Medium,Bachelor,Marketing,1,1403,Very High,Female,98,Medium,2,Sales Executive,Very High,Married,5769,5k-10k,7100,1,Y,Yes,11,Excellent,Very High,80,No Stock,6,3,Good,6,2,4,4
RM998,27,26-35,Yes,Rarely,135,Research & Development,17,Far,Master,Life Sciences,1,1405,Very High,Female,51,High,1,Research Scientist,High,Single,2394,Upto 5k,25681,1,Y,Yes,13,Excellent,Very High,80,No Stock,8,2,Good,8,2,7,7
RM1018,27,26-35,No,Rarely,1377,Research & Development,11,Medium,Below College,Life Sciences,1,1434,Medium,Male,91,High,1,Laboratory Technician,Low,Married,2099,Upto 5k,7679,0,Y,No,14,Excellent,Medium,80,No Stock,6,3,Excellent,5,0,1,4
RM1150,27,26-35,No,Rarely,1302,Research & Development,19,Far,Bachelor,Other,1,1619,Very High,Male,67,Medium,1,Laboratory Technician,Low,Divorced,4066,Upto 5k,16290,1,Y,No,11,Excellent,Low,80,Medium,7,3,Good,7,7,0,7
RM1170,27,26-35,No,Rarely,486,Research & Development,8,Medium,Bachelor,Medical,1,1647,Medium,Female,86,Very High,1,Research Scientist,High,Married,3517,Upto 5k,22490,7,Y,No,17,Excellent,Low,80,No Stock,5,0,Good,3,2,0,2
RM1171,27,26-35,No,Frequently,591,Research & Development,2,Near,Bachelor,Medical,1,1648,Very High,Male,87,High,1,Research Scientist,Very High,Single,2580,Upto 5k,6297,2,Y,No,13,Excellent,High,80,No Stock,6,0,Fair,4,2,1,2
RM1249,27,26-35,No,Rarely,1054,Research & Development,8,Medium,Bachelor,Medical,1,1751,High,Female,67,High,1,Research Scientist,Very High,Single,3445,Upto 5k,6152,1,Y,No,11,Excellent,High,80,No Stock,6,5,Fair,6,2,1,4
RM1318,27,26-35,No,Frequently,1297,Research & Development,5,Near,College,Life Sciences,1,1850,Very High,Female,53,High,1,Laboratory Technician,Very High,Single,2379,Upto 5k,19826,0,Y,Yes,14,Excellent,High,80,No Stock,6,3,Fair,5,4,0,2
RM1329,27,26-35,No,Rarely,728,Sales,23,Far,Below College,Medical,1,1864,Medium,Female,36,Medium,2,Sales Representative,High,Married,3540,Upto 5k,7018,1,Y,No,21,Outstanding,Very High,80,Low,9,5,Good,9,8,5,8
RM1335,27,26-35,No,Frequently,1131,Research & Development,15,Medium,Bachelor,Life Sciences,1,1870,Very High,Female,77,Medium,1,Research Scientist,Low,Married,4774,Upto 5k,23844,0,Y,No,19,Excellent,Very High,80,Low,8,2,Fair,7,6,7,3
